cats	Index	Forms	Notes_id	Dutch	English	Indonesian	v1894	v1904/1911	v1931	Swadesh	Swadesh_orig	remark	nt_form	nt_eng	nt_idn	nt_pos	nt_comment	nt_pc	Concepticon_Gloss	Concepticon_ID	concept_url
the Nias 1911 list	597	nahô	NA	weefgetouw (inslag)	loom (weft)	pakan	564	571	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	600	ndrandra	NA	vlechten	to weave, to plait	menganyam	430	432	388	FALSE									BRAID (VERB) OR WEAVE (BASKET)	3294	https://concepticon.clld.org/parameters/3294
the Nias 1911 list	600	mondrandra	NA	vlechten	to weave, to plait	menganyam	430	432	388	FALSE									BRAID (VERB) OR WEAVE (BASKET)	3294	https://concepticon.clld.org/parameters/3294
the Nias 1911 list	601	tali	NA	touwdraaien	to twine a rope	memintal tali	431	433	389	FALSE									SPIN	121	https://concepticon.clld.org/parameters/121
the Nias 1911 list	601	manati	NA	touwdraaien	to twine a rope	memintal tali	431	433	389	FALSE									SPIN	121	https://concepticon.clld.org/parameters/121
the Nias 1911 list	602	sinali	NA	touw	rope	tali	558	565	390	TRUE									ROPE	1218	https://concepticon.clld.org/parameters/1218
the Nias 1911 list	602	tali	NA	touw	rope	tali	558	565	390	TRUE									ROPE	1218	https://concepticon.clld.org/parameters/1218
the Nias 1911 list	603	bana	46	garen	thread, yarn	benang	559	566	-	FALSE			bana						THREAD	1161	https://concepticon.clld.org/parameters/1161
the Nias 1911 list	603	sinalifanafoe	46	garen	thread, yarn	benang	559	566	-	FALSE			sinalifanafoe						THREAD	1161	https://concepticon.clld.org/parameters/1161
the Nias 1911 list	603	tali bola	46	garen	thread, yarn	benang	559	566	-	FALSE			tali bola						THREAD	1161	https://concepticon.clld.org/parameters/1161
the Nias 1911 list	604	bonô	47	knopen (van netten, een knoop leggen)	to knot, to knit	merajut, menyirat	561	568	391	FALSE			bonô	the making of nets					KNOT	760	https://concepticon.clld.org/parameters/760
the Nias 1911 list	604	mamônô	47	knopen (van netten, een knoop leggen)	to knot, to knit	merajut, menyirat	561	568	391	FALSE			mamônô	the making of nets					KNOT	760	https://concepticon.clld.org/parameters/760
the Nias 1911 list	604	faboe'oe	47	knopen (van netten, een knoop leggen)	to knot, to knit	merajut, menyirat	561	568	391	FALSE			faboe'oe	to tie a knot					KNOT	760	https://concepticon.clld.org/parameters/760
the Nias 1911 list	604	mamaboe'oe	47	knopen (van netten, een knoop leggen)	to knot, to knit	merajut, menyirat	561	568	391	FALSE			mamaboe'oe	to tie a knot					KNOT	760	https://concepticon.clld.org/parameters/760
the Nias 1911 list	605	towa	NA	tas (van geweven goed)	bag (woven bag)	tas (dari bahan tenun)	432	434	-	FALSE									BAG	2468	https://concepticon.clld.org/parameters/2468
the Nias 1911 list	605	bola	NA	tas (van geweven goed)	bag (woven bag)	tas (dari bahan tenun)	432	434	-	FALSE									BAG	2468	https://concepticon.clld.org/parameters/2468
the Nias 1911 list	608	gari	NA	zwaard (houwer)	sabre	parang, kelewang	301	302	-	FALSE									SWORD	1535	https://concepticon.clld.org/parameters/1535
the Nias 1911 list	608	balatoe	NA	zwaard (houwer)	sabre	parang, kelewang	301	302	-	FALSE									SWORD	1535	https://concepticon.clld.org/parameters/1535
the Nias 1911 list	609	saemboe	NA	schede	sheath	sarung pedang	-	303	394	FALSE									SHEATH	3424	https://concepticon.clld.org/parameters/3424
the Nias 1911 list	611	toho	NA	piek, lans, werpspeer	pike, lance, javelin	tombak, lembing	304	307	396	TRUE	spear (war)								SPEAR	945	https://concepticon.clld.org/parameters/945
the Nias 1911 list	612	foesi	NA	blaasroer	blow-pipe	sumpitan	305	308	397	FALSE									BLOWGUN	432	https://concepticon.clld.org/parameters/432
the Nias 1911 list	617	baloese	48	schild	shield	perisai	307	310	401	FALSE			baloese				small		SHIELD	1064	https://concepticon.clld.org/parameters/1064
the Nias 1911 list	617	dange	48	schild	shield	perisai	307	310	401	FALSE			dange				large		SHIELD	1064	https://concepticon.clld.org/parameters/1064
the Nias 1911 list	619	famoera	NA	lila	kind of small cannon	sejenis kanon kecil	620	634	-	FALSE									CANNON	3202	https://concepticon.clld.org/parameters/3202
the Nias 1911 list	619	esori	NA	lila	kind of small cannon	sejenis kanon kecil	620	634	-	FALSE									CANNON	3202	https://concepticon.clld.org/parameters/3202
the Nias 1911 list	620	fana	NA	geweer	rifle	bedil (senapan)	621	635	402	FALSE									PISTOL	3881	https://concepticon.clld.org/parameters/3881
the Nias 1911 list	621	acho wana	NA	kruit	gun powder	obat bedil	622	636	403	FALSE									GUNPOWDER	1798	https://concepticon.clld.org/parameters/1798
the Nias 1911 list	622	ono wana	NA	kogel	bullet	peluru	623	637	404	FALSE									BULLET	1114	https://concepticon.clld.org/parameters/1114
the Nias 1911 list	623	fana	NA	schieten	to shoot	menembak	624	638	405	TRUE	shoot								SHOOT	1172	https://concepticon.clld.org/parameters/1172
the Nias 1911 list	623	mamana	NA	schieten	to shoot	menembak	624	638	405	TRUE	shoot								SHOOT	1172	https://concepticon.clld.org/parameters/1172
the Nias 1911 list	624	riboribo	NA	slinger	sling	ali-ali	309	311	406	FALSE									SLING	387	https://concepticon.clld.org/parameters/387
the Nias 1911 list	626	fanoewô	NA	oorlog	war	perang	616	631	408	FALSE									WAR	935	https://concepticon.clld.org/parameters/935
the Nias 1911 list	627	emali	NA	vijand	enemy	musuh	617	632	409	FALSE									ENEMY	1358	https://concepticon.clld.org/parameters/1358
the Nias 1911 list	628	maria	NA	kanon	cannon	meriam	619	633	-	FALSE									CANNON	3202	https://concepticon.clld.org/parameters/3202
the Nias 1911 list	629	mangai hôgô	NA	koppensnellen	to go head hunting	mengayau	625	639	410	FALSE									HUNT	1435	https://concepticon.clld.org/parameters/1435
the Nias 1911 list	630	fa'atoelô	NA	vrede	peace	damai	626	640	-	FALSE									PEACE	1338	https://concepticon.clld.org/parameters/1338
the Nias 1911 list	631	ôli hatoe	NA	versterking	fortification	benteng (pertahanan)	592	602	411	FALSE									FORTRESS	1938	https://concepticon.clld.org/parameters/1938
the Nias 1911 list	634	loeloe	49	zich overwonnen geven	to surrender	menyerah	627	641	-	FALSE							reflexive <?>		SURRENDER	1696	https://concepticon.clld.org/parameters/1696
the Nias 1911 list	634	moloeloe	49	zich overwonnen geven	to surrender	menyerah	627	641	-	FALSE							reflexive <?>		SURRENDER	1696	https://concepticon.clld.org/parameters/1696
the Nias 1911 list	635	femôna	NA	overwinning	victory	kemenangan	628	642	-	FALSE									VICTORY	783	https://concepticon.clld.org/parameters/783
the Nias 1911 list	636	nihalô ba wanoewô	NA	krijgsgevangene	prisoner of war	tawanan perang	629	643	414	FALSE									PRISONER	1072	https://concepticon.clld.org/parameters/1072
the Nias 1911 list	637	sinenge	NA	gezant	delegate	utusan	631	645	415	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	639	boeala	NA	huldeblijk (upeti, bakti)	tribute <as a mark of respect >	upeti, bakti	632	646	-	FALSE									GIFT	2982	https://concepticon.clld.org/parameters/2982
the Nias 1911 list	639	soemange	NA	huldeblijk (upeti, bakti)	tribute <as a mark of respect >	upeti, bakti	632	646	-	FALSE									GIFT	2982	https://concepticon.clld.org/parameters/2982
the Nias 1911 list	640	beo	NA	belasting	tax	pajak	633	647	-	FALSE									TAX	873	https://concepticon.clld.org/parameters/873
the Nias 1911 list	644	soechoe danô	NA	hark	rake	garu	435	437	-	FALSE									RAKE	338	https://concepticon.clld.org/parameters/338
the Nias 1911 list	645	taroetaroe	NA	pootstok	dibble	tugal	436	438	418	FALSE									DIBBLE STICK	3155	https://concepticon.clld.org/parameters/3155
the Nias 1911 list	648	sooesooe	NA	handschoffel	trowel (a small trowel)	sekop (kecil)	437	439	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	649	sabi	NA	grasmes	knife for cutting grass	alat babat rumput	438	440	421	FALSE									SICKLE OR SCYTHE	2132	https://concepticon.clld.org/parameters/2132
the Nias 1911 list	650	sabi	NA	sikkel	sickle	sabit	439	441	-	FALSE									SICKLE	341	https://concepticon.clld.org/parameters/341
the Nias 1911 list	651	fanohoe mbola	NA	rijstmesje, padimesje	knife for cutting rice plant	ani-ani	440	442	422	FALSE									SMALL KNIFE	3233	https://concepticon.clld.org/parameters/3233
the Nias 1911 list	652	fakoe	NA	patjoel, hak	hoe	pacul	441	443	423	FALSE									HOE	284	https://concepticon.clld.org/parameters/284
the Nias 1911 list	653	kaboe	NA	tuin	garden	kebun	442	444	-	FALSE									GARDEN	586	https://concepticon.clld.org/parameters/586
the Nias 1911 list	654	nowi	NA	rijstveld (nat, sawah)	rice-field (wet, sawah)	sawah	443	445	424	FALSE									PADDY FIELD	140	https://concepticon.clld.org/parameters/140
the Nias 1911 list	655	laza	NA	rijstveld (droog)	rice-field (dry)	huma, ladang	443	445	424	FALSE									FIELD (UPLAND)	2794	https://concepticon.clld.org/parameters/2794
the Nias 1911 list	656	ba'aba'a	NA	sawahdijkje	small dike in rice-field	pematang	444	446	425	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	657	eno'o	NA	waterleiding	irrigation	pengairan	445	447	426	FALSE									IRRIGATE	3078	https://concepticon.clld.org/parameters/3078
the Nias 1911 list	657	lala nidanô	NA	waterleiding	irrigation	pengairan	445	447	426	FALSE									IRRIGATE	3078	https://concepticon.clld.org/parameters/3078
the Nias 1911 list	659	ôli	NA	omheining	fence, hedge	pagar	446	448	427	FALSE									FENCE	1690	https://concepticon.clld.org/parameters/1690
the Nias 1911 list	660	sinanô	NA	gewas	vegetation	tumbuhan	447	449	-	FALSE									PLANT (VEGETATION)	653	https://concepticon.clld.org/parameters/653
the Nias 1911 list	662/663	fazaewe	50	zaaien <unsp.>	sow	tabur	448	450	429	FALSE			fazaewe						SOW SEEDS	748	https://concepticon.clld.org/parameters/748
the Nias 1911 list	662/663	mama aewe	50	zaaien <unsp.>	sow	tabur	448	450	429	FALSE			mama aewe						SOW SEEDS	748	https://concepticon.clld.org/parameters/748
the Nias 1911 list	662/663	fazawili	50	zaaien <unsp.>	sow	tabur	448	450	429	FALSE			fazawili						SOW SEEDS	748	https://concepticon.clld.org/parameters/748
the Nias 1911 list	662/663	mamazawili	50	zaaien <unsp.>	sow	tabur	448	450	429	FALSE			mamazawili						SOW SEEDS	748	https://concepticon.clld.org/parameters/748
the Nias 1911 list	664	tanômô	NA	zaad	seed	benih	449	451	-	TRUE									SEED	714	https://concepticon.clld.org/parameters/714
the Nias 1911 list	665	ono	51	planten	to plant	menanam	450	452	430	FALSE			famasoea	to plant rice					PLANT (SOMETHING)	1486	https://concepticon.clld.org/parameters/1486
the Nias 1911 list	668	asoso	NA	rijp	ripe	masak, matang	451	453	433	FALSE									RIPE	178	https://concepticon.clld.org/parameters/178
the Nias 1911 list	668	basitô	NA	rijp	ripe	masak, matang	451	453	433	FALSE									RIPE	178	https://concepticon.clld.org/parameters/178
the Nias 1911 list	669	ataha	NA	onrijp	unripe	belum masak, belum matang, mentah	452	454	434	FALSE									UNRIPE	1958	https://concepticon.clld.org/parameters/1958
the Nias 1911 list	671	basi	NA	oogsten (van een veld)	to reap	menuai	453	455	-	FALSE									HARVEST CROPS	1827	https://concepticon.clld.org/parameters/1827
the Nias 1911 list	671	mamasi	NA	oogsten (van een veld)	to reap	menuai	453	455	-	FALSE									HARVEST CROPS	1827	https://concepticon.clld.org/parameters/1827
the Nias 1911 list	672	teteoe	NA	oogsten (van boomvruchten)	to gather	mengumpulkan (buah-buahan)	453	455	-	FALSE									HARVEST CROPS	1827	https://concepticon.clld.org/parameters/1827
the Nias 1911 list	672	maneteoe	NA	oogsten (van boomvruchten)	to gather	mengumpulkan (buah-buahan)	453	455	-	FALSE									HARVEST CROPS	1827	https://concepticon.clld.org/parameters/1827
the Nias 1911 list	674	rigirigi	NA	mais, djagong	maize, corn	jagung	457	459	437	FALSE									MAIZE	506	https://concepticon.clld.org/parameters/506
the Nias 1911 list	674	rigi	NA	mais, djagong	maize, corn	jagung	457	459	437	FALSE									MAIZE	506	https://concepticon.clld.org/parameters/506
the Nias 1911 list	677	karita	NA	bonen	beans	kacang-kacangan	458	460	-	FALSE									BEAN	832	https://concepticon.clld.org/parameters/832
the Nias 1911 list	679	la'iroe	NA	komkommer	cucumber	ketimun	459	461	440	FALSE									CUCUMBER	496	https://concepticon.clld.org/parameters/496
the Nias 1911 list	681	bago	NA	tabak	tobacco	tembakau	460	462	365	FALSE									TOBACCO	974	https://concepticon.clld.org/parameters/974
the Nias 1911 list	682	tôwoe	NA	suikerriet	sugarcane	tebu	461	463	442	FALSE									SUGAR CANE	146	https://concepticon.clld.org/parameters/146
the Nias 1911 list	683	kasagore	NA	aardnoot	peanut	kacang tanah	462	464	-	FALSE									GROUNDNUT (PEANUT)	595	https://concepticon.clld.org/parameters/595
the Nias 1911 list	684	baŵa	NA	ui	onion	bawang	-	465	443	FALSE									ONION	2366	https://concepticon.clld.org/parameters/2366
the Nias 1911 list	685	laboegale	NA	kalebas	gourd	labu kendi	463	466	444	FALSE									GOURD	411	https://concepticon.clld.org/parameters/411
the Nias 1911 list	686	gowi	NA	oebi (soorten)	species of tuber	ubi (macam-macam ubi)	464	467	445	FALSE									SWEET POTATO	159	https://concepticon.clld.org/parameters/159
the Nias 1911 list	690	lada	NA	spaanse peper, tjabe	red pepper	cabe	466	469	449	FALSE									CHILI PEPPER	919	https://concepticon.clld.org/parameters/919
the Nias 1911 list	691	ohi	NA	kokos (boom)	coconut (tree)	kelapa (pohon)	467	470	450	FALSE									COCONUT TREE	147	https://concepticon.clld.org/parameters/147
the Nias 1911 list	692	banio	52	kokos (vrucht)	coconut (fruit)	kelapa (buah)	467	470	450	FALSE			banio				various kinds		COCONUT	970	https://concepticon.clld.org/parameters/970
the Nias 1911 list	692	ohi kôfa	52	kokos (vrucht)	coconut (fruit)	kelapa (buah)	467	470	450	FALSE			ohi kôfa				various kinds		COCONUT	970	https://concepticon.clld.org/parameters/970
the Nias 1911 list	692	heziwala	52	kokos (vrucht)	coconut (fruit)	kelapa (buah)	467	470	450	FALSE			heziwala				various kinds		COCONUT	970	https://concepticon.clld.org/parameters/970
the Nias 1911 list	695	ache	NA	arenpalm, arenboom	sugarpalm, aren tree	pohon aren	468	471	452	FALSE									SUGAR PALM	3029	https://concepticon.clld.org/parameters/3029
the Nias 1911 list	697	niro	NA	legen (ongegist)	palm juice (unfermented)	nira	470	473	366	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	698	toeo	NA	legen (gegist)	palm wine (fermented)	tuak	470	473	366	FALSE									ALCOHOL (FERMENTED DRINK)	404	https://concepticon.clld.org/parameters/404
the Nias 1911 list	700	farô	NA	stroop	syrup	seterup	471	475	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	700	tageli	NA	stroop	syrup	seterup	471	475	-	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	701	goelo	NA	suiker	sugar	gula	472	476	-	FALSE									SUGAR	862	https://concepticon.clld.org/parameters/862
the Nias 1911 list	702	nifa	NA	nipah	nipa palm	pohon nipah	481	485	454	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	703	sakoe	NA	sago boem	sago tree	pohon sagu	482	486	359	FALSE									SAGO PALM	2372	https://concepticon.clld.org/parameters/2372
the Nias 1911 list	704	sakoe	NA	sago	sago	sagu	483	487	-	FALSE									SAGO	2270	https://concepticon.clld.org/parameters/2270
the Nias 1911 list	704	ôsi zakoe	NA	sago	sago	sagu	483	487	-	FALSE									SAGO	2270	https://concepticon.clld.org/parameters/2270
the Nias 1911 list	705	afasi noecha	NA	katoen	cotton	kapas	479	483	-	FALSE									COTTON	1850	https://concepticon.clld.org/parameters/1850
the Nias 1911 list	706	afasi	NA	kapok	kapok	kapuk	480	484	455	FALSE									KAPOK TREE	2499	https://concepticon.clld.org/parameters/2499
the Nias 1911 list	707	bagoa	NA	pandan	pandanus	pandan	473	477	456	FALSE									PANDANUS	469	https://concepticon.clld.org/parameters/469
the Nias 1911 list	708	maga	NA	mangga	mango	mangga	474	478	457	FALSE									MANGO	2398	https://concepticon.clld.org/parameters/2398
the Nias 1911 list	708	marafala	NA	mangga	mango	mangga	474	478	457	FALSE									MANGO	2398	https://concepticon.clld.org/parameters/2398
the Nias 1911 list	709	na'a	NA	nangka	Artocarpus integrifolia, Jack fruit	nangka	475	479	458	FALSE									JACKFRUIT	2655	https://concepticon.clld.org/parameters/2655
the Nias 1911 list	710	ramboeta	NA	ramboetan	Nephelium lappaceum	rambutan	476	480	459	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	710	foloe'i	NA	ramboetan	Nephelium lappaceum	rambutan	476	480	459	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	711	doeria	NA	doerian	Durio zibethinus	durian	477	481	460	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
the Nias 1911 list	712	samba	NA	djamboe	Eugenia	jambu	478	482	461	FALSE									GUAVA	3981	https://concepticon.clld.org/parameters/3981
the Nias 1911 list	712	mariamboe	NA	djamboe	Eugenia	jambu	478	482	461	FALSE									GUAVA	3981	https://concepticon.clld.org/parameters/3981
the Nias 1911 list	716	gae	NA	pisang (tamme)	banana	pisang	489	492	464	FALSE									BANANA	868	https://concepticon.clld.org/parameters/868
the Nias 1911 list	717	lalai	NA	pisang (wilde)	banana (wild)	pisang (liar)	489	492	464	FALSE									PLANTAIN	399	https://concepticon.clld.org/parameters/399
the Nias 1911 list	720	dima sami	NA	sinaasappel	orange	jeruk manis	491	494	-	FALSE									ORANGE (FRUIT)	2627	https://concepticon.clld.org/parameters/2627
the Nias 1911 list	721	dima seboea	NA	pompelmoes	grape fruit	Citrus paradisi	492	495	-	FALSE									GRAPE	920	https://concepticon.clld.org/parameters/920
the Nias 1911 list	722	dima adoelo	NA	citroen	lemon	jeruk sitrun	493	497	-	FALSE									LEMON	3091	https://concepticon.clld.org/parameters/3091
the Nias 1911 list	723	kofi	NA	koffie	coffee	kopi	494	498	-	FALSE									COFFEE	1299	https://concepticon.clld.org/parameters/1299
the Nias 1911 list	726	gambe	NA	gambir	Uncaria gambir	gambir	498	503	364	FALSE									NA	NA	https://concepticon.clld.org/parameters/NA
